epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,104.16,1.66009,1.43249,1.23317,0.60779,0.21599,0.25687,0.1015,2.20734,2.63128,1.5402,0.000805741,0.000805741,0.000805741
24,108.51,1.68395,1.44243,1.2399,0.66918,0.28889,0.26198,0.11641,2.17378,2.69829,1.47951,0.000796561,0.000796561,0.000796561
25,112.858,1.66452,1.42707,1.22492,0.67999,0.25928,0.23489,0.08625,2.2867,2.68886,1.53637,0.000787048,0.000787048,0.000787048
26,117.154,1.61758,1.40962,1.21205,0.72121,0.25057,0.27597,0.09937,2.30939,2.61031,1.5572,0.000777211,0.000777211,0.000777211
27,121.335,1.56948,1.35863,1.19904,0.7955,0.28053,0.28542,0.12225,2.13283,2.46952,1.48557,0.00076706,0.00076706,0.00076706
28,125.669,1.5685,1.33551,1.19545,0.56829,0.26538,0.27317,0.11714,2.03112,2.53595,1.4542,0.000756606,0.000756606,0.000756606
29,129.971,1.65912,1.39099,1.22103,0.63614,0.2429,0.24795,0.09645,2.27545,2.65493,1.53492,0.000745857,0.000745857,0.000745857
30,134.206,1.58928,1.35117,1.19001,0.61027,0.25958,0.27782,0.12352,2.09592,2.58043,1.49509,0.000734826,0.000734826,0.000734826
31,138.611,1.5815,1.35093,1.19192,0.63792,0.30429,0.296,0.12061,2.25903,2.63771,1.52667,0.000723522,0.000723522,0.000723522
32,142.948,1.56183,1.30085,1.18078,0.49868,0.28394,0.27526,0.11633,2.05651,2.62905,1.41575,0.000711957,0.000711957,0.000711957
33,147.321,1.58977,1.35775,1.21436,0.72259,0.23986,0.25948,0.10301,2.19709,2.52239,1.43175,0.000700143,0.000700143,0.000700143
34,151.591,1.59053,1.33826,1.19111,0.50521,0.26026,0.24103,0.09115,2.27676,2.5393,1.48038,0.000688091,0.000688091,0.000688091
35,155.887,1.56899,1.32547,1.20453,0.73077,0.21208,0.25413,0.11321,2.14026,2.59823,1.45702,0.000675812,0.000675812,0.000675812
36,160.284,1.54329,1.2863,1.18163,0.63262,0.29108,0.29653,0.13048,2.04421,2.56014,1.44591,0.00066332,0.00066332,0.00066332
37,164.643,1.57414,1.31358,1.18516,0.79096,0.2758,0.31822,0.1342,2.14287,2.38732,1.46599,0.000650627,0.000650627,0.000650627
38,168.95,1.52029,1.28771,1.16206,0.79743,0.22014,0.26848,0.12864,1.99545,2.44547,1.4067,0.000637744,0.000637744,0.000637744
39,173.186,1.51409,1.25207,1.15518,0.74062,0.22467,0.27567,0.13019,2.15578,2.53314,1.5176,0.000624684,0.000624684,0.000624684
40,177.739,1.51016,1.25988,1.16352,0.6385,0.28862,0.30511,0.1319,2.1203,2.52067,1.48038,0.000611462,0.000611462,0.000611462
41,182.052,1.5539,1.26454,1.16047,0.65936,0.28177,0.32305,0.14085,2.06323,2.41553,1.46632,0.000598089,0.000598089,0.000598089
42,186.337,1.54214,1.25587,1.16336,0.8227,0.29071,0.32496,0.15455,1.97942,2.40048,1.41074,0.000584578,0.000584578,0.000584578
43,190.748,1.52049,1.23582,1.17488,0.76602,0.30274,0.33144,0.14912,1.99988,2.28232,1.43003,0.000570944,0.000570944,0.000570944
44,195.19,1.4808,1.17838,1.14511,0.77135,0.30098,0.32464,0.16292,1.97393,2.34793,1.41836,0.0005572,0.0005572,0.0005572
45,199.496,1.49377,1.19958,1.15005,0.76054,0.27486,0.30476,0.14123,2.06102,2.38424,1.41541,0.000543358,0.000543358,0.000543358
46,203.726,1.48258,1.16508,1.13504,0.68202,0.29496,0.31943,0.14803,2.13915,2.4147,1.47059,0.000529433,0.000529433,0.000529433
47,208.003,1.47952,1.16294,1.13611,0.60398,0.32916,0.33275,0.15327,1.95649,2.31889,1.39916,0.000515439,0.000515439,0.000515439
48,212.306,1.44336,1.15285,1.13122,0.75974,0.2882,0.3319,0.15149,1.97134,2.26023,1.36912,0.00050139,0.00050139,0.00050139
49,216.692,1.48021,1.1921,1.14282,0.71327,0.27885,0.31743,0.15146,2.0156,2.33595,1.4268,0.000487298,0.000487298,0.000487298
50,220.982,1.47496,1.20161,1.14913,0.64943,0.33212,0.35327,0.15912,2.00499,2.40742,1.43353,0.000473178,0.000473178,0.000473178
51,225.221,1.47784,1.15559,1.13309,0.66909,0.30334,0.32665,0.14577,2.00439,2.43257,1.40475,0.000459045,0.000459045,0.000459045
52,229.494,1.44994,1.11451,1.1228,0.59781,0.26881,0.33128,0.15381,2.09733,2.40979,1.52056,0.000444912,0.000444912,0.000444912
53,233.775,1.42126,1.132,1.11813,0.6111,0.31718,0.31687,0.15393,2.05028,2.36945,1.47824,0.000430792,0.000430792,0.000430792
54,238.052,1.42857,1.15138,1.12495,0.62826,0.36051,0.35694,0.15655,2.04327,2.36889,1.43552,0.0004167,0.0004167,0.0004167
55,242.335,1.4561,1.12661,1.131,0.78975,0.33881,0.37625,0.16805,2.11633,2.38991,1.53713,0.000402651,0.000402651,0.000402651
56,246.666,1.462,1.12492,1.13491,0.65618,0.33381,0.35432,0.16877,2.06513,2.333,1.49568,0.000388657,0.000388657,0.000388657
57,250.995,1.42222,1.10336,1.11898,0.75473,0.31332,0.35803,0.17199,1.93746,2.22265,1.38975,0.000374732,0.000374732,0.000374732
58,255.303,1.41178,1.09885,1.11229,0.6964,0.33456,0.35669,0.16864,1.94634,2.1752,1.36063,0.00036089,0.00036089,0.00036089
59,259.61,1.38895,1.08122,1.10498,0.68428,0.35604,0.35969,0.16567,1.99211,2.33496,1.42476,0.000347146,0.000347146,0.000347146
60,263.865,1.40894,1.07963,1.11795,0.79428,0.31466,0.36027,0.17582,2.05255,2.4571,1.50486,0.000333512,0.000333512,0.000333512
61,268.232,1.37214,1.07987,1.10184,0.6536,0.3175,0.35628,0.17006,2.03891,2.42601,1.43821,0.000320001,0.000320001,0.000320001
62,272.475,1.41723,1.06809,1.09884,0.60566,0.31755,0.32091,0.14011,2.08095,2.40153,1.42236,0.000306628,0.000306628,0.000306628
63,276.753,1.39324,1.07702,1.10341,0.60228,0.34779,0.35107,0.16428,2.13682,2.40119,1.43026,0.000293406,0.000293406,0.000293406
64,281.104,1.40038,1.07721,1.10312,0.70681,0.31693,0.34596,0.17173,2.13196,2.30252,1.41841,0.000280346,0.000280346,0.000280346
65,285.352,1.36016,1.03632,1.08857,0.61665,0.31611,0.3193,0.15278,2.216,2.37996,1.45032,0.000267463,0.000267463,0.000267463
66,289.608,1.36697,1.02865,1.08918,0.55107,0.33145,0.34128,0.1697,2.15976,2.34701,1.4859,0.00025477,0.00025477,0.00025477
67,293.856,1.32785,1.02942,1.09042,0.70721,0.31374,0.33952,0.158,2.15342,2.40515,1.51136,0.000242278,0.000242278,0.000242278
68,298.104,1.36241,1.03949,1.0904,0.61196,0.30495,0.32945,0.14911,2.31037,2.44248,1.502,0.000229999,0.000229999,0.000229999
69,302.353,1.33077,1.01502,1.07639,0.6899,0.30095,0.33063,0.17062,2.21078,2.3323,1.4607,0.000217947,0.000217947,0.000217947
70,306.664,1.3384,1.00551,1.08461,0.73535,0.31478,0.3528,0.17159,2.10121,2.28453,1.43405,0.000206133,0.000206133,0.000206133
71,310.958,1.30836,0.98682,1.06422,0.70482,0.31739,0.36824,0.18406,2.04196,2.22792,1.43013,0.000194568,0.000194568,0.000194568
72,315.347,1.33494,0.99319,1.0789,0.7481,0.32186,0.3835,0.18558,2.08149,2.22151,1.47839,0.000183264,0.000183264,0.000183264
73,319.784,1.32158,1.02085,1.07894,0.68937,0.34048,0.37498,0.18225,2.18146,2.2343,1.46633,0.000172233,0.000172233,0.000172233
74,324.085,1.31108,1.02066,1.08211,0.7267,0.34868,0.38604,0.19276,2.13006,2.18374,1.43701,0.000161484,0.000161484,0.000161484
75,328.391,1.27759,0.95137,1.06107,0.69496,0.32432,0.35704,0.17118,2.31314,2.31757,1.52436,0.00015103,0.00015103,0.00015103
76,332.684,1.26111,0.93363,1.05596,0.761,0.33624,0.3752,0.17964,2.142,2.19279,1.45576,0.000140879,0.000140879,0.000140879
77,336.932,1.28597,0.96819,1.06081,0.70782,0.35574,0.38915,0.17768,1.99959,2.18063,1.42462,0.000131042,0.000131042,0.000131042
78,341.209,1.28326,0.96214,1.0623,0.69397,0.36621,0.38702,0.19263,2.00169,2.20642,1.3977,0.000121529,0.000121529,0.000121529
79,345.484,1.30195,0.98184,1.06825,0.7684,0.34195,0.38117,0.18724,2.10208,2.23914,1.4097,0.000112349,0.000112349,0.000112349
80,349.811,1.32126,0.97844,1.06883,0.81451,0.33543,0.38469,0.18295,2.16664,2.26648,1.44186,0.000103511,0.000103511,0.000103511
81,354.169,1.29742,0.9589,1.06614,0.8093,0.31347,0.37711,0.1791,2.23346,2.24184,1.478,9.50238e-05,9.50238e-05,9.50238e-05
82,358.464,1.28469,0.97442,1.073,0.83658,0.32,0.3803,0.18965,2.15362,2.19788,1.45707,8.6896e-05,8.6896e-05,8.6896e-05
83,362.698,1.26629,0.94824,1.0455,0.82052,0.33322,0.38878,0.19104,2.12187,2.18296,1.45961,7.91354e-05,7.91354e-05,7.91354e-05
84,367.037,1.25441,0.95224,1.05864,0.69499,0.36149,0.39673,0.19334,2.10492,2.20801,1.48205,7.17498e-05,7.17498e-05,7.17498e-05
85,371.356,1.28019,0.94553,1.05954,0.71241,0.34345,0.39404,0.19087,2.13284,2.21953,1.4752,6.47464e-05,6.47464e-05,6.47464e-05
86,375.65,1.26706,0.95733,1.05552,0.72972,0.33344,0.39523,0.18907,2.09912,2.20727,1.47102,5.81322e-05,5.81322e-05,5.81322e-05
87,379.98,1.26411,0.9507,1.04891,0.78284,0.32516,0.39583,0.19479,2.1023,2.1988,1.45447,5.19135e-05,5.19135e-05,5.19135e-05
88,384.365,1.26697,0.95728,1.0562,0.77042,0.32213,0.38677,0.19443,2.1264,2.16561,1.44083,4.60967e-05,4.60967e-05,4.60967e-05
89,388.69,1.25434,0.93222,1.05543,0.68662,0.34802,0.38848,0.18903,2.13352,2.17806,1.45071,4.06874e-05,4.06874e-05,4.06874e-05
90,392.985,1.2815,0.935,1.05602,0.69739,0.35352,0.39088,0.19266,2.12193,2.17397,1.4378,3.5691e-05,3.5691e-05,3.5691e-05
91,436.663,1.59928,1.83896,1.26812,0.68683,0.33928,0.36101,0.17642,2.18532,2.27032,1.45951,3.11124e-05,3.11124e-05,3.11124e-05
92,440.921,1.48856,1.67301,1.23166,0.65582,0.32259,0.35357,0.16098,2.29171,2.38314,1.49111,2.69561e-05,2.69561e-05,2.69561e-05
93,445.018,1.49389,1.61829,1.23476,0.65995,0.32153,0.36441,0.16842,2.27412,2.37664,1.48787,2.32262e-05,2.32262e-05,2.32262e-05
94,449.15,1.45942,1.57065,1.21064,0.77962,0.32935,0.38448,0.18695,2.21,2.29943,1.4715,1.99264e-05,1.99264e-05,1.99264e-05
95,453.264,1.44423,1.54328,1.20952,0.71263,0.33578,0.38602,0.18607,2.20896,2.2723,1.46894,1.70599e-05,1.70599e-05,1.70599e-05
96,457.389,1.42144,1.52335,1.19842,0.73172,0.33299,0.39162,0.19151,2.17916,2.2185,1.44713,1.46297e-05,1.46297e-05,1.46297e-05
97,461.57,1.45485,1.54337,1.20413,0.65942,0.36043,0.39389,0.19177,2.1892,2.22623,1.44631,1.2638e-05,1.2638e-05,1.2638e-05
98,465.702,1.45939,1.57235,1.22416,0.66793,0.37069,0.39571,0.19359,2.18001,2.21191,1.44549,1.10869e-05,1.10869e-05,1.10869e-05
99,469.829,1.41974,1.49722,1.20409,0.66369,0.36936,0.39663,0.1961,2.15689,2.1901,1.43986,9.97788e-06,9.97788e-06,9.97788e-06
100,474.005,1.42837,1.52567,1.20203,0.65067,0.37099,0.39338,0.19275,2.17025,2.2063,1.44126,9.31203e-06,9.31203e-06,9.31203e-06
